B2,B3,B4,B5,B6,B7,B8,Chla
0.021951547789558386,0.020655235201254164,0.02545781560206471,0.03810586419503363,0.03639221222636396,0.023244096320591972,0.034869617626497415,4.130591968296821
0.0484665661176,0.011556704144225568,0.01326689059261267,0.03978517944953981,0.027492325376880657,0.08194660383262814,0.03263356713302245,4.196636970042159
0.048968960992236785,0.042583341268794254,0.053106667185574656,0.04064136671222387,0.03029826467193345,0.024745644435841808,0.03231568353054284,4.633536287280738
0.04425192044349384,0.028426317186188058,0.06463288774351458,0.02361162736367267,0.04556145247414079,0.014367422079641597,0.026940461396004516,4.678921911212835
0.02913841307520112,0.05321791249198185,0.021778960151059155,0.048155893504193914,0.03677654395305374,0.00507751045760952,0.02409113315088375,4.955214953901861
0.022930163420191517,0.03366049533457786,0.01710714455764973,0.025435498371502486,0.0354422658127034,0.006019012837690843,0.025900656746936396,4.221957503770388
0.04052699079536471,0.058409671395736086,0.03692104519474553,0.038682602097195234,0.022987391406200867,0.041442970604820245,0.021659971614900384,5.341980814165619
0.03320457481218804,0.019276275785156057,0.006925930030912936,0.02668028237369255,0.020480844693653695,0.005180128088487878,0.025943922254707312,4.067343891255598
0.023661147045343365,0.05343115839778054,0.014962364388637302,0.029216492510638126,0.04891055566061148,0.025657310394635348,0.020276026928761383,4.937792767455537
0.03485530730333811,0.04882984263958708,0.008550128495610279,0.03639375625184373,0.03130958501860525,0.027159365224129095,0.038817752019079346,4.494992864883397
0.02103165563345655,0.048546092232202596,2.7356620715696806e-06,0.0325158025569373,0.038096391862985135,0.031926525055712585,0.02949126222163049,4.6798912717266665
0.04727961206236346,0.05223916140584438,0.0023463420299554907,0.02480676802929519,0.022391452195618552,0.015553088356451238,0.04919434134280726,4.76571523638064
0.02776339944800051,0.048051199547149946,0.043929815369794595,0.02512809207262545,0.0404934285716914,0.012281818763522237,0.025811511523288935,5.059763198591506
0.03987566853061946,0.04131101608157077,0.026672890109062236,0.03254434364488399,0.047977001261178834,0.0036583092557306387,0.03037485710928782,4.798828436524011
0.02935133228268233,0.01656224388411938,0.020948309186958697,0.042718489348265026,0.03726995758992259,0.04554853882951422,0.030735234759246,3.9897549368076146
0.03560204063533433,0.011626308974562596,0.013101579729845604,0.04693893940543366,0.023783459671262316,0.021906214288335994,0.020253544881873815,3.9720862409580735
0.03640130838029839,0.05604239239078434,0.05913232841980902,0.022523829867781488,0.03745164582420431,0.005837338246084341,0.04517623859118377,5.261824072859696
0.025545633665765812,0.0408325157260369,0.017875488056507426,0.03179311722678203,0.04299041639313957,0.0005064795349463275,0.020959833804329742,4.328159358777388
0.04908753883293676,0.049826864548808816,0.0534396803020709,0.0230073669116863,0.03219249609722056,0.006744101175874574,0.04820539504187724,5.334834215597006
0.04325398470083344,0.0340761175756275,0.0015006913931639174,0.020497774418977936,0.04639513243824404,0.005834819082820982,0.04676223053280862,4.187113998173767
0.048184968246925676,0.015865409448119722,0.03716098452434942,0.039851560479318704,0.03946048860072093,0.04669966435286722,0.03606565748257891,4.149208623603975
0.04684482051282947,0.01625928961012752,0.05832765045808074,0.038073483258997634,0.04697746754867608,0.058101067895669684,0.03630786724733877,4.321795727061276
0.037936999364332556,0.04427826436144857,0.02315133998844391,0.024890573414446587,0.03870515933742012,0.009688898880598054,0.03961333768868469,4.839540937560252
0.04765622705069351,0.03151529474497313,0.021948725991051743,0.027014384992791924,0.02393863916014473,0.013544477502085137,0.03161150035804661,4.534308313635864
0.022654775061557587,0.020026236335016837,0.007101806407189817,0.02071123260933555,0.029290751333155673,0.002945918953050633,0.03941666850193566,4.063497570911907
0.025879485872574357,0.03457972733707184,0.0025271883169114802,0.04504841617083211,0.026053848447573708,0.014469842750978644,0.021343051660654606,4.135095750992698
0.021356818667316143,0.013210446853756705,0.0703799474088891,0.04924071788145655,0.04726479493150587,0.002441607216006612,0.021621428820491798,4.066072302859269
0.029759909922897933,0.03909857009571994,0.03162227622529925,0.024063786103840724,0.04281200201862448,0.033563068752064114,0.033716912588586334,4.715956831926157
0.03166031869068446,0.023449670221754884,0.01267555527550123,0.026944256412958945,0.040291951067300186,0.06297095511142764,0.03648866903318105,4.463129644162361
0.028140470953216878,0.049877955031859406,0.017320423484779204,0.046052285718408026,0.029028989588948652,0.026508451522217605,0.04663452921007458,4.92058379960658
0.04486212527455788,0.025518097946178687,0.03611708317839526,0.047793913938685546,0.025521343161506407,0.021970955621953527,0.023139819017236888,4.599942394169783
0.03070259980080768,0.03276100745409006,0.008590098796933923,0.03258882148420431,0.04269353263966735,0.004602450213709908,0.04467943781581668,4.34955839897166
0.028428035290621424,0.010581026995405031,0.013386870545726844,0.021518674168072224,0.03422473837637239,0.03733560387776529,0.02630142011876209,3.7924796457783834
0.03628088249474745,0.013622344389727944,0.002535037686595288,0.02118175501078458,0.026773686564518874,0.004378777966244184,0.031822509455300955,3.7509092782302518
0.02422772674924288,0.02962467782033424,0.011573718880976261,0.03721849598207032,0.038498659344958254,0.025128595999017823,0.02949807304482239,4.275869736895701
0.04406590942262119,0.03399694173585617,0.00023337499708897536,0.031786853266795374,0.02121001556415356,0.034539961353556525,0.03200465818596197,4.389989468552134
0.022236519310393124,0.04000102740596519,0.0199866011084799,0.020859572827329635,0.029785107623847607,0.022742781813214177,0.02451486494217757,4.812788321287144
0.04960660809801552,0.02458312893546516,0.000681063218512256,0.03749757176937671,0.03405670983773404,0.018569380406071416,0.03510710223210665,4.100626701653922
0.043167343078899724,0.04474909430632713,0.018060978463334605,0.020339076097670675,0.024438750023282177,0.021559168532763337,0.04404927769494102,5.005046605959991
0.025961470446025172,0.05300611985946023,0.004460723747080576,0.043621158744478195,0.04953963432772519,0.06728999266372006,0.033246020311366906,4.702515349536249
0.020165663513708073,0.04899254944466749,0.03218438897204582,0.029192984681101146,0.02627292093768843,0.058568310516556074,0.03471840727694597,4.988738057069582
0.044463842853645026,0.011980941267417857,0.00760792548101685,0.021207740090276962,0.023910593901297968,0.013581294489887688,0.04546302755843943,3.812546519523863
0.04120572031542852,0.034025347362891444,0.036084667642086336,0.037650566629494606,0.026106046216606893,0.04451303175276984,0.041181743439140925,4.7854213882609935
0.04187021504122962,0.015246508920908744,0.039922080526095714,0.03193053243299164,0.043071833994791725,0.01603997984319127,0.03471363225559354,4.129555968316043
0.04313811040057837,0.022102250793126374,0.014015685441449799,0.04921401240071449,0.03276516977815529,0.017392170870167027,0.02773086944567539,4.270218803075964
0.022221339552022712,0.05933312966335732,0.011899890555815956,0.03632595987511107,0.03696247819257614,0.0367623990621968,0.046547802405349004,4.960401516536342
0.03075397185632818,0.01712477714507566,0.008740737979821667,0.028257175431110247,0.020630274709590824,0.0011651029282662754,0.03731061205071676,3.991672091433221
0.023476071785753894,0.034944407672567804,0.039056166686421215,0.04128316593901925,0.021032939257199436,0.017165648869834207,0.0266344283033208,4.764652633821792
0.045893102776267805,0.040907786715905954,0.044213234794213824,0.02814476007628134,0.033374766494810484,0.025707685346554307,0.028073592579140313,4.657108068047846
0.03869894380482674,0.045123248527205194,0.0861835021024652,0.04712729874222696,0.04449965729604871,0.033451961104477436,0.044093992668087376,5.452031961333169
0.02992694074557948,0.0379824341743457,0.03238680837576719,0.031241659115221296,0.04655716636122696,0.04487858382122374,0.021324366862623664,4.654764050642507
0.021906750508580708,0.010488542370959184,0.009962322954945133,0.03649605688328616,0.022601197027869207,0.0028393079540736197,0.04976276561086461,3.576774433438374
0.029329469651469868,0.026323065412199594,0.004493543914886815,0.021517193114726867,0.03615089306303068,0.03346917157931091,0.023910550391443755,4.155997171306134
0.02975549966080241,0.03588558216923557,0.013089951803601906,0.032783637138566926,0.04739689058837812,0.0024425595304205933,0.04388205576190812,4.458348761831513
0.041888185350141924,0.014393324957241667,0.021405697779511845,0.04497090618982985,0.03163918263193659,0.0229724685198496,0.031843259503150485,4.052058524857134
0.03912672414065639,0.02753134656045904,0.023955734476882706,0.04416946416090026,0.04488697494285106,0.01551218293210476,0.03476648549862401,4.4932392187837396
0.0466163822772898,0.011660155439568328,0.023213388105544172,0.02672955676560579,0.024010869631983088,0.012143136243613122,0.04641951732393734,4.142386012101562
0.034166447754858484,0.013928924857751037,0.009072806582352919,0.02678237213031688,0.048061834690033965,0.0004264007517976575,0.0323873356876764,3.8552977867827116
0.023587827378149052,0.029846163810079804,0.00021589503205334242,0.04451915936639711,0.04254269952593908,0.02403311517450188,0.03612481261019704,4.1301264570075364
0.041397343616689855,0.016635787702153015,0.004497636632000179,0.04791195260507977,0.04824003178360706,0.020802248918084628,0.0214789898722751,3.8424154095705165
0.04282355145850693,0.038377042413077905,0.003692003282884361,0.02286082763819011,0.0402985170065752,0.02377859041236921,0.020070424216023595,4.646965234233067
0.03683831592708489,0.04447324845686328,0.035711915607093594,0.03350175918278676,0.030902117959982812,0.0051217740819695,0.02734399619005178,4.711638514694401
0.04312901539863683,0.05002933495545414,0.02346472113674891,0.030123628368926868,0.04814543517574167,0.003759009161180631,0.04041749278756302,4.9426362403695165
0.03481386789093172,0.020007512212240505,0.06654694228842067,0.046120653663723185,0.028267003289275356,0.006357200564667512,0.023637946800774103,4.434421594506579
0.03568198488145982,0.01837412911295349,0.02353391638953599,0.022505747440400563,0.02996517566185198,0.003134944787740998,0.023412858764136485,4.221634840825443
0.032826230550756494,0.015228392016720011,0.011433650978120671,0.026333778276741125,0.04102425254005221,0.03232643274321132,0.0323288182410771,3.8487816992470663
0.020762573802322857,0.041821512477181834,0.0036847958493171364,0.04257405012759483,0.04295948898576159,0.001937178698836431,0.0394351111582468,4.242053729198401
0.023236742809799135,0.045323786324345056,0.0050656127652623185,0.021538815469436468,0.047882104515474616,0.026344302155218026,0.041362159767437914,4.615536847519501
0.020942875570602027,0.011579307241282102,0.032291393113770744,0.03477606142142868,0.026144072271686285,0.022512905229257273,0.025353520222951245,4.042897211340427
0.03909231233791341,0.05681061231218449,0.03150662402065413,0.0332632110403916,0.043939941056576726,0.0014690745618685776,0.022387644421161274,5.282056680338885
0.029430679432289802,0.01259856418257362,0.01343580580913227,0.03003203536966246,0.042156381601908904,0.007108353878605747,0.04821191101836633,3.7276878414005936
0.03525712073494108,0.03706481676505352,0.017227731325101595,0.031837169459567716,0.021913836687607935,0.04347653316312895,0.02781999147686305,4.789887689953087
0.04722699421778279,0.04545302597254582,0.014846019519975592,0.035898217607906985,0.03161669423630621,0.004228490201683251,0.04560039492826172,5.098723247967122
0.02747876687446625,0.05354845618730428,0.028994700744830012,0.024841020751651496,0.028482963711802957,0.011502036384738578,0.04590474351388455,5.042604336999427
0.032311487691068896,0.04570434660662139,0.00920563307653535,0.03715987634850779,0.02913471273062091,0.025102880372864997,0.04317567775287634,4.596394534069751
0.04266653415629146,0.05008640415348959,0.030093143640827262,0.04416296987899959,0.04948840638664102,0.0019315246492221496,0.025065008199577105,4.888049391516184
0.026863944964748674,0.026972509627140304,0.029200915127351904,0.042804827893704774,0.03928332240439784,0.021130649490874707,0.04465404377762601,4.410282352783507
0.02230939729486379,0.05074125568732561,0.017289014961405082,0.02461699714081321,0.04153028473380499,0.03265480063596031,0.0430775167772476,4.968787331959063
0.028692543587413043,0.014005742319233757,0.02386590338868254,0.02447748409224422,0.04929852911945028,0.012415906695810282,0.03790168970318651,3.903201323982205
0.024836638617620133,0.05474083280302638,0.017871784901397986,0.0280452310323474,0.031316053473729163,0.007217184837179532,0.03011606105506858,5.159433310420536
0.0478909295702772,0.03737961880768681,0.006458853966518368,0.03083224179023112,0.04405520505358418,0.007640467147723612,0.027875258127996322,4.3153985349712105
0.044243611386932516,0.050864888498124684,0.01964678589423502,0.03225366744225448,0.03303592889913486,0.03088436180132631,0.02365667636241077,4.764460932570911
0.0390021126953127,0.032615914225915005,0.0278106606697546,0.04039091650500036,0.046086010154449394,0.015273864394380447,0.03529271200702615,4.6636334485352755
0.04614381770563153,0.04217888475982625,0.028086046786465667,0.021700412964975064,0.025419726239339097,0.04076475639481197,0.0375578262652954,4.628679954711777
0.04411016230697344,0.03632013304680566,0.03854486674826076,0.021040181126781993,0.04843058531192839,0.017575150093061646,0.030780169715473617,4.673564242574392
0.025597101766581077,0.046579476087766594,0.02282701653334281,0.031757316888317275,0.02656315125232639,0.007382586868307658,0.03426077203042606,5.221619808338784
0.046776769954699336,0.014081499101529478,0.01814155917947944,0.04091491076413942,0.029786615209427946,0.006579661941162877,0.030905433721078002,4.016296829688608
0.03618026725746952,0.01301760419952819,0.03398980940940459,0.025803060288694477,0.04268576702320342,0.020328497290396493,0.03923018171962104,3.9420261663388487
0.04422320465492188,0.02235516170050732,0.008181609449757876,0.039245134437687554,0.0318126542469622,0.028679273189327985,0.047037776233896905,4.177710428036827
0.0468827389977048,0.01797723400565942,0.012670318481151986,0.027794844138208985,0.0382463413029934,0.06385378384176946,0.02491760786140835,4.113074355201914
0.029540104249155916,0.053589178329610083,0.0018313467512370866,0.046582583264405494,0.03333720503208286,0.0045754288927166535,0.03144226429709371,4.753230450736236
0.023301557735830303,0.020960699367902215,0.013962254572995167,0.0468706983279985,0.04227109811269346,0.018966191923748193,0.02422605811852584,4.140032281032959
0.026838054876258254,0.05879326279095656,0.011511845899107889,0.028918616128439795,0.026849937571058326,0.00614045253104193,0.038748313112234964,4.912311250130769
0.03281323365878769,0.026844789588555344,0.0029496799638695924,0.026899812618897217,0.02175373961710631,0.01457655580511345,0.041866115284657876,4.383872445741733
0.044540442977674795,0.019105895784434966,0.010902409429464074,0.03233911916198694,0.02899788192419199,0.041169324656421605,0.04795738197792368,4.192471414987193
0.04582191749769031,0.049484925357123954,0.0014653452585620544,0.027215947555404463,0.03422925994605291,0.012509948085476194,0.02836615778782895,4.764667313688249
0.020208563915935722,0.042935388775043805,0.0432986538906575,0.04017151529875111,0.02504060156578036,0.03104286928892623,0.04850633617596291,4.874799370372105
0.03532241907732697,0.03490978582265695,0.01239682649978886,0.04478194053644857,0.030643918689691664,0.047199139754931695,0.021897880154620245,4.670271675800877
0.03252233009446337,0.03776817754688156,0.00653460290294828,0.04019276392733651,0.03199949054880706,0.0019221812342400798,0.038090415900937646,4.433322156545961
0.02666323431412191,0.04596008891361319,0.015094568913880387,0.04473051341748049,0.021721755310648207,0.005389719929582037,0.0217139815802999,4.788074541153805
0.023595961020010485,0.021422737066564935,0.021200333914812224,0.031909764866224224,0.03749921744552614,0.027853728236524072,0.04681322563285835,4.101248341435152
0.03012845514210884,0.05981669580283709,0.02946494446908573,0.024689509121265826,0.04653030283913863,0.021064232145526406,0.035894271712101626,5.061489921808601
0.04828729111737558,0.05873965810733915,0.030531538385749242,0.042138528421927765,0.024552287388591575,0.015488757841825075,0.040080450522883886,5.366887404335924
0.029696087960622657,0.042516284317346845,0.013128901872030826,0.030814235154246618,0.03793424040204542,0.007391942791522338,0.04494721777731358,4.60578239024983
0.035563718652300985,0.019977122546457254,0.01211581501422226,0.04013812475687398,0.03994217614732539,0.03171055120768582,0.024509318674519064,3.976024978866265
0.04109056876685534,0.044011412121564564,0.01527946377435055,0.02811931825945297,0.03258004041257865,0.017429132191106502,0.021157746858144016,4.657989779244105
0.030908888071378822,0.013609920448958791,0.02691864866256948,0.02243688904420018,0.0410329276209281,0.01236306770603627,0.046366434377385565,4.119041591234731
0.04915346248162882,0.011532625110290302,0.004985039027005677,0.049777453864632906,0.03232194630473036,0.006801235326609963,0.029447996823767975,3.7165735100543205
0.048873418848263336,0.022884144425560683,0.0031618127368873983,0.02468604523791798,0.03513911863932305,0.015276764184067836,0.023869367237814958,4.037980768260504
0.027553468874760925,0.033131147836965816,0.044585865335216655,0.049652629818904434,0.02022059133663281,0.008074411328726288,0.034053837112612596,4.685298331770427
0.03491745517677156,0.05341362527041903,0.022868941790584976,0.04931839797699342,0.04075160342404067,0.019636566355817293,0.037949182270880566,4.789615346273573
0.02902634929450309,0.0463584534883154,0.025176190012436196,0.043814543117241186,0.03984028036834174,0.007128022596080044,0.020929118102675306,4.625676489311811
0.02854521483132403,0.04713532605999905,0.007207358722923013,0.03978268886245993,0.021152026319790337,0.023669412524975265,0.028246869747712632,4.781537683674008
0.021106608420635983,0.03127466672240377,0.011155745133081988,0.03733421150753254,0.031047503221853994,0.006684189055798692,0.02098399622830688,4.2132264386627565
0.03828693001939691,0.027296749627348148,0.04167385089984566,0.045983046361335045,0.04937095522375003,0.004610555253643532,0.03261006167586497,4.575786937905901
0.03508037069686584,0.028551938149230134,0.025704435838604635,0.028683185648584637,0.032622096877058505,0.06837785510113031,0.046853000871987335,4.661533340172861
0.02154436253749968,0.05938247818680289,0.0711789313880207,0.034030436374546315,0.035058362153955254,0.00426139472930049,0.04947957234480708,5.496816743431992
0.028359393927098346,0.012005459570624124,0.01026811740426204,0.038581699080995055,0.047297904744791563,0.028011303444820987,0.03911142660510883,4.04342717601635
0.04724797657899961,0.053351574806122425,0.05446237485357126,0.03233571427608473,0.041517856275972695,0.002873173174472789,0.024849130813537755,5.185892318168815
0.027186856720009173,0.03893377042861967,0.03641103016748777,0.03282459362270804,0.037462103933726704,0.01860328423100621,0.04717548169997918,4.847333851811569
0.024346846162736694,0.03193077095947952,0.010110854614412985,0.029908540025062533,0.04393414044023218,0.04842421971984792,0.03548743469600182,4.300009733692098
0.034683582808326896,0.046262883020756825,0.005354188079135805,0.03692695450053608,0.0459309879936792,0.007846661799416083,0.024612479363087542,4.895276532948546
0.049569513623318025,0.03433344707123514,0.030091967640596365,0.04551723584045349,0.03370664215211801,0.0345047030277733,0.04765180008354984,4.9519193441086475
0.027261658145345015,0.053671161904083026,0.018886323363542713,0.026045851340189385,0.03425325094795506,0.02555891292796779,0.042724071521693094,5.010560279254161
0.04016406642217636,0.05503509320056292,0.019941757518340757,0.04803299116260325,0.031581528069555075,0.029777738437058023,0.04195115818169455,5.146874994317171
0.04284858845986153,0.03108604634367277,0.02120647167113798,0.040672629612446894,0.04900118420055382,0.003553708407604053,0.041275421113832145,4.599555535010178
0.02712912631977199,0.023841389861752577,0.031931072951426394,0.04469819638040091,0.040914987628710514,0.00030326399346827446,0.026010194632893273,4.253365081972851
0.04184649045835579,0.03961751642966811,0.0773607990644481,0.03668572077890035,0.02249669198624217,0.0016336674654336212,0.02633020075122578,4.937716820889653
0.0310334939815776,0.055618167280834546,0.016017097975784697,0.0433855010427219,0.04588878869939056,0.024112429731766975,0.04064878995281765,5.10165605893554
0.03896917491780739,0.02053310945028333,0.004930255659125991,0.020486011920184018,0.034416798225088044,0.011928337323396484,0.026591682503311908,4.007019937199043
0.03900589132282684,0.04114832917817414,0.007161820459765508,0.04455141274338606,0.022062617192674626,0.003533838725267824,0.03316015090409147,4.621912762361585
0.036073240522242755,0.04157801100462603,0.03701224951777941,0.021204165772560995,0.03649151765489933,0.005116968824500186,0.043460054767818244,4.738885021931709
0.02270869310163225,0.04665565112076405,0.012826089656900005,0.04669740129088588,0.032514928369271064,0.00861718819336036,0.04351857554293523,4.5459366304830855
0.04505907486767714,0.016578384256362988,0.0012202459792921717,0.0497588824171593,0.04633248214587875,0.00939555168957988,0.033597853175775794,3.8272397134371983
0.029623401949152077,0.04579124823410443,0.007177529558534398,0.028822023865303338,0.026119838108281623,0.014818120096806739,0.043765698148257356,4.821675462948332
0.02559555531199563,0.05545162603328205,0.008927982863242177,0.02630955668857381,0.044793938284765494,0.027815078483758256,0.0451586538859417,4.8911676338670915
0.02122325424664292,0.018984155443512098,0.016315847460226435,0.04296090091574122,0.03673066073556358,0.015325452001608737,0.03964327253852781,4.239649979198142
0.037726788295647254,0.02187716624619388,0.03557112434224124,0.027590790227607596,0.021638309096404074,0.014585384452191073,0.026852775569252606,4.273632833251137
0.04032693085526848,0.05856975470208198,0.008070562794008624,0.04596687149516611,0.04915535903976454,0.03218227531269727,0.028220353411566427,4.8537832592026335
0.020497634867835686,0.019048847635474486,0.003867018945101777,0.023085277764724303,0.035378457323095996,0.00656246107760641,0.029445234662262062,3.871386738578716
0.03536279174897843,0.05271925466847895,0.0011248095630272594,0.02377865589138075,0.028726305626947474,0.01629663454408234,0.02350412323201856,4.715486925564767
0.02679487325593814,0.03461389282240174,0.009238741747662108,0.04937454665301847,0.03408220525967774,0.02333586065321292,0.028194788611098354,4.504503745799034
0.0393551837122835,0.022361553720158852,0.028498493359147566,0.04021516694810014,0.04573573350552467,0.010448409330016156,0.026285576729375964,4.152848568638955
0.025230992870149745,0.05353749506362557,0.01663205681874256,0.04540661673286858,0.029147093731551908,0.01210391781248334,0.033659862494258064,5.120528761273379
0.04072813214307398,0.03226526275013327,0.008307285798266619,0.02972988132054554,0.02578029189460101,0.010485473097899808,0.047253126436167955,4.660416451175205
0.031602060389016126,0.035740867696484505,0.0012727386416133907,0.040294512485618134,0.023872137407926444,0.01699116810847255,0.023134409502618743,4.316592043826823
0.04810189966210204,0.027961668469988286,0.024026393154409964,0.037827254819257916,0.02893578195170634,0.030187393665861165,0.04160803771842187,4.647617573852905
0.024125628324379797,0.039647542571746366,0.015656320828161485,0.03809450360368841,0.04340144261120131,0.0036762862906098443,0.04061849013239384,4.438890761506803
0.030231990531507755,0.018176193629251138,0.005859123732314926,0.040475973786131644,0.03414879095585785,0.027821376484054902,0.02287262595990073,4.072365988168089
0.023404205637217672,0.029554076832588032,0.026540570645261725,0.037260775193872955,0.0268244481108062,0.007110662445735785,0.047677172147174006,4.594455848485198
0.04774080854835688,0.05847061611676437,0.0161121949347195,0.032871871079079976,0.02498554998829248,0.000640688069182964,0.03705416606470459,5.234609101943452
0.046320180601429436,0.022906671635056376,0.014103783904474497,0.028277680831416407,0.029981884295311373,0.000787323101152519,0.030911765634070526,4.200643387298091
0.02773824883145467,0.04283683322706461,0.026820098820490242,0.043057439927396066,0.048197731186571266,0.025894943793039617,0.0426961575048592,4.417883081233605
0.03979952138102537,0.02625950321123474,0.004525609566220158,0.026788172900095587,0.03029080137770073,0.012683065626331862,0.02772096375204902,4.082547124392555
0.04451666600603647,0.048673656284330034,0.018664954449429533,0.04077062918463242,0.049643722278639064,0.0643421940329868,0.04080529511138961,4.87274944829848
0.03665602434798387,0.01654368303591749,0.0047506610462843685,0.0269999846794798,0.03455691367296069,0.016122079023989003,0.02119133622716742,3.759953705411071
0.035889517350680196,0.058491052253927235,0.013811962205126751,0.03875990509863362,0.025374917548704527,0.016758780183055072,0.045182241128278164,5.130024034053449
0.02725556872701355,0.03268947706918196,0.009117852694886842,0.042412348013870865,0.046734202753805285,0.00621989483221703,0.033445125410639556,4.257249291137841
0.022793083034176976,0.021802523167323198,0.056411812350075335,0.026561416667196178,0.03381066119404481,0.016660575495609373,0.039100787430738256,4.320955114169957
0.04691647273859981,0.013674837366500632,0.006026315493062357,0.021798299025839248,0.04129014030513574,0.005921842619896057,0.02663713459420051,3.698156273012348
0.047012541714899915,0.018487895254377038,0.04497121174547849,0.023929212289825225,0.04951134749627456,0.010860514109617084,0.04031221137975344,4.200579074781552
0.03899304371819804,0.03598869742780088,0.03095399379967942,0.038179909018130766,0.021505260509599222,0.0761801279529422,0.043167208276798305,4.9581615374633135
0.03017089373146102,0.026850158821564316,0.030169115861071474,0.04548339218677207,0.022900836793627016,0.0011685198730359992,0.03419639560653196,4.340799658723697
